fid,ID_0,ISO,NAME_0,ID_1,NAME_1,ID_2,NAME_2,TYPE_2,ENGTYPE_2,NL_NAME_2,VARNAME_2,pop_sum
315,33,BRA,Brazil,5,Bahia,315,Crisópolis,Município,Municipality,,,18884
316,33,BRA,Brazil,5,Bahia,316,Cristópolis,Município,Municipality,,,12353
317,33,BRA,Brazil,5,Bahia,317,Cruz das Almas,Município,Municipality,,,64392
318,33,BRA,Brazil,5,Bahia,318,Curaçá,Município,Municipality,,,37016
319,33,BRA,Brazil,5,Bahia,319,Dário Meira,Município,Municipality,,,9431
320,33,BRA,Brazil,5,Bahia,320,Dias d'vila,Município,Municipality,,,73288
321,33,BRA,Brazil,5,Bahia,321,Dom Basílio,Município,Municipality,,,11498
322,33,BRA,Brazil,5,Bahia,322,Dom Macedo Costa,Município,Municipality,,,4582
323,33,BRA,Brazil,5,Bahia,323,Elísio Medrado,Município,Municipality,,,8407
324,33,BRA,Brazil,5,Bahia,324,Encruzilhada,Município,Municipality,,,20934
325,33,BRA,Brazil,5,Bahia,325,Entre Rios,Município,Municipality,,,38660
326,33,BRA,Brazil,5,Bahia,326,Esplanada,Município,Municipality,,,33627
327,33,BRA,Brazil,5,Bahia,327,Euclides da Cunha,Município,Municipality,,,67564
328,33,BRA,Brazil,5,Bahia,328,Eunápolis,Município,Municipality,,,116936
329,33,BRA,Brazil,5,Bahia,329,Fátima,Município,Municipality,,,18341
330,33,BRA,Brazil,5,Bahia,330,Feira da Mata,Município,Municipality,,,7975
331,33,BRA,Brazil,5,Bahia,331,Feira de Santana,Município,Municipality,,,663412
332,33,BRA,Brazil,5,Bahia,332,Filadélfia,Município,Municipality,,,18869
333,33,BRA,Brazil,5,Bahia,333,Firmino Alves,Município,Municipality,,,4641
334,33,BRA,Brazil,5,Bahia,334,Floresta Azul,Município,Municipality,,,11273
335,33,BRA,Brazil,5,Bahia,335,Formosa do Rio Preto,Município,Municipality,,,28421
336,33,BRA,Brazil,5,Bahia,336,Gandu,Município,Municipality,,,34027
337,33,BRA,Brazil,5,Bahia,337,Gavião,Município,Municipality,,,3278
338,33,BRA,Brazil,5,Bahia,338,Gentio do Ouro,Município,Municipality,,,11205
339,33,BRA,Brazil,5,Bahia,339,Glória,Município,Municipality,,,16294
340,33,BRA,Brazil,5,Bahia,340,Gongogi,Município,Municipality,,,4518
341,33,BRA,Brazil,5,Bahia,341,Governador Mangabeira,Município,Municipality,,,19326
342,33,BRA,Brazil,5,Bahia,342,Guajeru,Município,Municipality,,,6234
343,33,BRA,Brazil,5,Bahia,343,Guanambi,Município,Municipality,,,94598
344,33,BRA,Brazil,5,Bahia,344,Guaratinga,Município,Municipality,,,20831
345,33,BRA,Brazil,5,Bahia,345,Heliópolis,Município,Municipality,,,13150
346,33,BRA,Brazil,5,Bahia,346,Iaçu,Município,Municipality,,,24932
347,33,BRA,Brazil,5,Bahia,347,Ibiassucê,Município,Municipality,,,9635
348,33,BRA,Brazil,5,Bahia,348,Ibicaraí,Município,Municipality,,,20521
349,33,BRA,Brazil,5,Bahia,349,Ibicoara,Município,Municipality,,,23289
350,33,BRA,Brazil,5,Bahia,350,Ibicuí,Município,Municipality,,,13874
351,33,BRA,Brazil,5,Bahia,351,Ibipeba,Município,Municipality,,,17015
352,33,BRA,Brazil,5,Bahia,352,Ibipitanga,Município,Municipality,,,14304
353,33,BRA,Brazil,5,Bahia,353,Ibiquera,Município,Municipality,,,4350
354,33,BRA,Brazil,5,Bahia,354,Ibirapitanga,Município,Municipality,,,27149
355,33,BRA,Brazil,5,Bahia,355,Ibirapuã,Município,Municipality,,,9500
356,33,BRA,Brazil,5,Bahia,356,Ibirataia,Município,Municipality,,,16442
357,33,BRA,Brazil,5,Bahia,357,Ibitiara,Município,Municipality,,,13992
358,33,BRA,Brazil,5,Bahia,358,Ibititá,Município,Municipality,,,17277
359,33,BRA,Brazil,5,Bahia,359,Ibotirama,Município,Municipality,,,25669
360,33,BRA,Brazil,5,Bahia,360,Ichu,Município,Municipality,,,6553
361,33,BRA,Brazil,5,Bahia,361,Igaporã,Município,Municipality,,,14949
362,33,BRA,Brazil,5,Bahia,362,Igrapiúna,Município,Municipality,,,10083
363,33,BRA,Brazil,5,Bahia,363,Iguaí,Município,Municipality,,,19193
364,33,BRA,Brazil,5,Bahia,364,Ilhéus,Município,Municipality,,,178830
365,33,BRA,Brazil,5,Bahia,365,Inhambupe,Município,Municipality,,,33771
366,33,BRA,Brazil,5,Bahia,366,Ipecaetá,Município,Municipality,,,14218
367,33,BRA,Brazil,5,Bahia,367,Ipiaú,Município,Municipality,,,37702
368,33,BRA,Brazil,5,Bahia,368,Ipirá,Município,Municipality,,,56458
369,33,BRA,Brazil,5,Bahia,369,Ipupiara,Município,Municipality,,,10458
370,33,BRA,Brazil,5,Bahia,370,Irajuba,Município,Municipality,,,5560
371,33,BRA,Brazil,5,Bahia,371,Iramaia,Município,Municipality,,,10828
372,33,BRA,Brazil,5,Bahia,372,Iraquara,Município,Municipality,,,22291
373,33,BRA,Brazil,5,Bahia,373,Irará,Município,Municipality,,,26381
374,33,BRA,Brazil,5,Bahia,374,Irecê,Município,Municipality,,,79494
375,33,BRA,Brazil,5,Bahia,375,Itabela,Município,Municipality,,,27451
376,33,BRA,Brazil,5,Bahia,376,Itaberaba,Município,Municipality,,,67986
377,33,BRA,Brazil,5,Bahia,377,Itabuna,Município,Municipality,,,182143
378,33,BRA,Brazil,5,Bahia,378,Itacaré,Município,Municipality,,,29796
379,33,BRA,Brazil,5,Bahia,379,Itaeté,Município,Municipality,,,12884
380,33,BRA,Brazil,5,Bahia,380,Itagibá,Município,Municipality,,,18219
381,33,BRA,Brazil,5,Bahia,381,Itagimirim,Município,Municipality,,,5768
382,33,BRA,Brazil,5,Bahia,382,Itagi,Município,Municipality,,,14008
383,33,BRA,Brazil,5,Bahia,383,Itaguaçu da Bahia,Município,Municipality,,,12762
384,33,BRA,Brazil,5,Bahia,384,Itaju do Colônia,Município,Municipality,,,5113
385,33,BRA,Brazil,5,Bahia,385,Itajuípe,Município,Municipality,,,18101
386,33,BRA,Brazil,5,Bahia,386,Itamaraju,Município,Municipality,,,58297
387,33,BRA,Brazil,5,Bahia,387,Itamari,Município,Municipality,,,6596
388,33,BRA,Brazil,5,Bahia,388,Itambé,Município,Municipality,,,28006
389,33,BRA,Brazil,5,Bahia,389,Itanagra,Município,Municipality,,,5213
390,33,BRA,Brazil,5,Bahia,390,Itanhém,Município,Municipality,,,17715
391,33,BRA,Brazil,5,Bahia,391,Itapé,Município,Municipality,,,10539
392,33,BRA,Brazil,5,Bahia,392,Itaparica,Município,Municipality,,,16298
393,33,BRA,Brazil,5,Bahia,393,Itapebi,Município,Municipality,,,8684
394,33,BRA,Brazil,5,Bahia,394,Itapetinga,Município,Municipality,,,62982
395,33,BRA,Brazil,5,Bahia,395,Itapicuru,Município,Municipality,,,34797
396,33,BRA,Brazil,5,Bahia,396,Itapitanga,Município,Municipality,,,10303
397,33,BRA,Brazil,5,Bahia,397,Itaquara,Município,Municipality,,,8299
398,33,BRA,Brazil,5,Bahia,398,Itarantim,Município,Municipality,,,17612
399,33,BRA,Brazil,5,Bahia,399,Itatim,Município,Municipality,,,17322
400,33,BRA,Brazil,5,Bahia,400,Itiúba,Município,Municipality,,,34620
401,33,BRA,Brazil,5,Bahia,401,Itiruçu,Município,Municipality,,,12715
402,33,BRA,Brazil,5,Bahia,402,Itororó,Município,Municipality,,,18088
403,33,BRA,Brazil,5,Bahia,403,Ituaçu,Município,Municipality,,,18778
404,33,BRA,Brazil,5,Bahia,404,Ituberá,Município,Municipality,,,15519
405,33,BRA,Brazil,5,Bahia,405,Iuiú,Município,Municipality,,,10613
406,33,BRA,Brazil,5,Bahia,406,Jaborandi,Município,Municipality,,,9256
407,33,BRA,Brazil,5,Bahia,407,Jacaraci,Município,Municipality,,,14099
408,33,BRA,Brazil,5,Bahia,408,Jacobina,Município,Municipality,,,87840
409,33,BRA,Brazil,5,Bahia,409,Jaguaquara,Município,Municipality,,,44084
410,33,BRA,Brazil,5,Bahia,410,Jaguarari,Município,Municipality,,,34427
411,33,BRA,Brazil,5,Bahia,411,Jaguaripe,Município,Municipality,,,17715
412,33,BRA,Brazil,5,Bahia,412,Jandaíra,Município,Municipality,,,7451
413,33,BRA,Brazil,5,Bahia,413,Jequié,Município,Municipality,,,165278
414,33,BRA,Brazil,5,Bahia,414,Jeremoabo,Município,Municipality,,,17965
415,33,BRA,Brazil,5,Bahia,415,Jiquiriçá,Município,Municipality,,,35003
416,33,BRA,Brazil,5,Bahia,416,Jitaúna,Município,Municipality,,,16221
417,33,BRA,Brazil,5,Bahia,417,João Dourado,Município,Municipality,,,27477
418,33,BRA,Brazil,5,Bahia,418,Juazeiro,Município,Municipality,,,251517
419,33,BRA,Brazil,5,Bahia,419,Jucuruçu,Município,Municipality,,,10074
420,33,BRA,Brazil,5,Bahia,420,Jussara,Município,Municipality,,,15876
421,33,BRA,Brazil,5,Bahia,421,Jussari,Município,Municipality,,,6404
422,33,BRA,Brazil,5,Bahia,422,Jussiape,Município,Municipality,,,6838
423,33,BRA,Brazil,5,Bahia,423,Lafaiete Coutinho,Município,Municipality,,,3672
424,33,BRA,Brazil,5,Bahia,424,Lagoa Real,Município,Municipality,,,15045
425,33,BRA,Brazil,5,Bahia,425,Lajedao,Município,Municipality,,,4592
426,33,BRA,Brazil,5,Bahia,426,Lajedinho,Município,Municipality,,,3477
427,33,BRA,Brazil,5,Bahia,427,Lajedo do Tabocal,Município,Municipality,,,4910
428,33,BRA,Brazil,5,Bahia,428,Laje,Município,Municipality,,,23567
429,33,BRA,Brazil,5,Bahia,429,Lamarão,Município,Municipality,,,13930
430,33,BRA,Brazil,5,Bahia,430,Lapão,Município,Municipality,,,25898
431,33,BRA,Brazil,5,Bahia,431,Lauro de Freitas,Município,Municipality,,,223840
432,33,BRA,Brazil,5,Bahia,432,Lençóis,Município,Municipality,,,11218
433,33,BRA,Brazil,5,Bahia,433,Licínio de Almeida,Município,Municipality,,,12449
434,33,BRA,Brazil,5,Bahia,434,Livramento do Brumado,Município,Municipality,,,49312
435,33,BRA,Brazil,5,Bahia,435,Macaúbas,Município,Municipality,,,42736
436,33,BRA,Brazil,5,Bahia,436,Macajuba,Município,Municipality,,,10245
437,33,BRA,Brazil,5,Bahia,437,Macarani,Município,Municipality,,,25305
438,33,BRA,Brazil,5,Bahia,438,Macururé,Município,Municipality,,,7089
439,33,BRA,Brazil,5,Bahia,439,Madre de deus,Município,Municipality,,,15390
440,33,BRA,Brazil,5,Bahia,440,Maetinga,Município,Municipality,,,5397
441,33,BRA,Brazil,5,Bahia,441,Maiquinique,Município,Municipality,,,6619
442,33,BRA,Brazil,5,Bahia,442,Mairi,Município,Municipality,,,17362
443,33,BRA,Brazil,5,Bahia,443,Malhada de Pedras,Município,Municipality,,,8168
444,33,BRA,Brazil,5,Bahia,444,Malhada,Município,Municipality,,,16197
445,33,BRA,Brazil,5,Bahia,445,Manoel Vitorino,Município,Municipality,,,14605
446,33,BRA,Brazil,5,Bahia,446,Mansidão,Município,Municipality,,,14761
447,33,BRA,Brazil,5,Bahia,447,Maraú,Município,Municipality,,,23666
448,33,BRA,Brazil,5,Bahia,448,Maracás,Município,Municipality,,,29632
449,33,BRA,Brazil,5,Bahia,449,Maragogipe,Município,Municipality,,,33076
450,33,BRA,Brazil,5,Bahia,450,Marcionílio Souza,Município,Municipality,,,9019
451,33,BRA,Brazil,5,Bahia,451,Mascote,Município,Municipality,,,13249
452,33,BRA,Brazil,5,Bahia,452,Mata de São João,Município,Municipality,,,46696
453,33,BRA,Brazil,5,Bahia,453,Matina,Município,Municipality,,,10785
454,33,BRA,Brazil,5,Bahia,454,Medeiros Neto,Município,Municipality,,,21914
455,33,BRA,Brazil,5,Bahia,455,Miguel Calmon,Município,Municipality,,,23022
456,33,BRA,Brazil,5,Bahia,456,Milagres,Município,Municipality,,,10511
457,33,BRA,Brazil,5,Bahia,457,Mirangaba,Município,Municipality,,,15751
458,33,BRA,Brazil,5,Bahia,458,Mirante,Município,Municipality,,,8874
459,33,BRA,Brazil,5,Bahia,459,Monte Santo,Município,Municipality,,,49934
460,33,BRA,Brazil,5,Bahia,460,Morpará,Município,Municipality,,,6978
461,33,BRA,Brazil,5,Bahia,461,Morro do Chapéu,Município,Municipality,,,35747
462,33,BRA,Brazil,5,Bahia,462,Mortugaba,Município,Municipality,,,12054
463,33,BRA,Brazil,5,Bahia,463,Mucugê,Município,Municipality,,,13479
464,33,BRA,Brazil,5,Bahia,464,Mucuri,Município,Municipality,,,38808
465,33,BRA,Brazil,5,Bahia,465,Mulungu do Morro,Município,Municipality,,,11969
466,33,BRA,Brazil,5,Bahia,466,Mundo Novo,Município,Municipality,,,14675
467,33,BRA,Brazil,5,Bahia,467,Muniz Ferreira,Município,Municipality,,,7974
468,33,BRA,Brazil,5,Bahia,468,Muquém de São Francisco,Município,Municipality,,,10695
469,33,BRA,Brazil,5,Bahia,469,Muritiba,Município,Municipality,,,32645
470,33,BRA,Brazil,5,Bahia,470,Mutuípe,Município,Municipality,,,20115
471,33,BRA,Brazil,5,Bahia,471,Nazaré,Município,Municipality,,,28889
472,33,BRA,Brazil,5,Bahia,472,Nilo Peçanha,Município,Municipality,,,11893
473,33,BRA,Brazil,5,Bahia,473,Nordestina,Município,Municipality,,,20493
474,33,BRA,Brazil,5,Bahia,474,Nova Canaã,Município,Municipality,,,13548
475,33,BRA,Brazil,5,Bahia,475,Nova Fátima,Município,Municipality,,,8615
476,33,BRA,Brazil,5,Bahia,476,Nova Ibiá,Município,Municipality,,,5760
477,33,BRA,Brazil,5,Bahia,477,Nova Itarana,Município,Municipality,,,10007
478,33,BRA,Brazil,5,Bahia,478,Nova Redenção,Município,Municipality,,,6347
479,33,BRA,Brazil,5,Bahia,479,Nova Soure,Município,Municipality,,,24909
480,33,BRA,Brazil,5,Bahia,480,Nova Viçosa,Município,Municipality,,,39810
481,33,BRA,Brazil,5,Bahia,481,Novo Horizonte,Município,Municipality,,,11529
482,33,BRA,Brazil,5,Bahia,482,Novo Triunfo,Município,Municipality,,,7436
483,33,BRA,Brazil,5,Bahia,483,Olindina,Município,Municipality,,,19626
484,33,BRA,Brazil,5,Bahia,484,Oliveria dos Brejinhos,Município,Municipality,,,23161
485,33,BRA,Brazil,5,Bahia,485,Ouriçangas,Município,Municipality,,,7403
486,33,BRA,Brazil,5,Bahia,486,Ourolândia,Município,Municipality,,,18460
487,33,BRA,Brazil,5,Bahia,487,Pé de Serra,Município,Municipality,,,12808
488,33,BRA,Brazil,5,Bahia,488,Palmas de Monte Alto,Município,Municipality,,,20240
489,33,BRA,Brazil,5,Bahia,489,Palmeiras,Município,Municipality,,,11441
490,33,BRA,Brazil,5,Bahia,490,Paramirim,Município,Municipality,,,21716
491,33,BRA,Brazil,5,Bahia,491,Paratinga,Município,Municipality,,,31649
492,33,BRA,Brazil,5,Bahia,492,Paripiranga,Município,Municipality,,,29231
493,33,BRA,Brazil,5,Bahia,493,Pau Brazil,Município,Municipality,,,8289
494,33,BRA,Brazil,5,Bahia,494,Paulo Afonso,Município,Municipality,,,117910
495,33,BRA,Brazil,5,Bahia,495,Pedrão,Município,Municipality,,,7228
496,33,BRA,Brazil,5,Bahia,496,Pedro Alexandre,Município,Municipality,,,14433
497,33,BRA,Brazil,5,Bahia,497,Piatã,Município,Municipality,,,19694
498,33,BRA,Brazil,5,Bahia,498,Pilão Arcado,Município,Municipality,,,36546
499,33,BRA,Brazil,5,Bahia,499,Pindaí,Município,Municipality,,,14711
500,33,BRA,Brazil,5,Bahia,500,Pindobaçu,Município,Municipality,,,17994
501,33,BRA,Brazil,5,Bahia,501,Pintadas,Município,Municipality,,,9504
502,33,BRA,Brazil,5,Bahia,502,Piraí do Norte,Município,Municipality,,,12506
503,33,BRA,Brazil,5,Bahia,503,Piripá,Município,Municipality,,,7918
504,33,BRA,Brazil,5,Bahia,504,Piritiba,Município,Municipality,,,15941
505,33,BRA,Brazil,5,Bahia,505,Planaltino,Município,Municipality,,,7858
506,33,BRA,Brazil,5,Bahia,506,Planalto,Município,Municipality,,,20723
507,33,BRA,Brazil,5,Bahia,507,Poções,Município,Municipality,,,51402
508,33,BRA,Brazil,5,Bahia,508,Pojuca,Município,Municipality,,,28166
509,33,BRA,Brazil,5,Bahia,509,Ponto Novo,Município,Municipality,,,17520
510,33,BRA,Brazil,5,Bahia,510,Porto Seguro,Município,Municipality,,,182140
511,33,BRA,Brazil,5,Bahia,511,Potiraguá,Município,Municipality,,,9364
512,33,BRA,Brazil,5,Bahia,512,Prado,Município,Municipality,,,36854
513,33,BRA,Brazil,5,Bahia,513,Presidente Dutra,Município,Municipality,,,16710
514,33,BRA,Brazil,5,Bahia,514,Presidente Jânio Quadros,Município,Municipality,,,13084
515,33,BRA,Brazil,5,Bahia,515,Presidente Tancredo Neves,Município,Municipality,,,29523
516,33,BRA,Brazil,5,Bahia,516,Queimadas,Município,Municipality,,,28614
517,33,BRA,Brazil,5,Bahia,517,Quijingue,Município,Municipality,,,24554
518,33,BRA,Brazil,5,Bahia,518,Quixabeira,Município,Municipality,,,10476
519,33,BRA,Brazil,5,Bahia,519,Rafael Jambeiro,Município,Municipality,,,19558
520,33,BRA,Brazil,5,Bahia,520,Remanso,Município,Municipality,,,43133
521,33,BRA,Brazil,5,Bahia,521,Retirolândia,Município,Municipality,,,14123
522,33,BRA,Brazil,5,Bahia,522,Riachão das Neves,Município,Municipality,,,21985
523,33,BRA,Brazil,5,Bahia,523,Riachao do Jacuipe,Município,Municipality,,,35359
524,33,BRA,Brazil,5,Bahia,524,Riacho de Santana,Município,Municipality,,,28868
525,33,BRA,Brazil,5,Bahia,525,Ribeira do Amparo,Município,Municipality,,,13506
526,33,BRA,Brazil,5,Bahia,526,Ribeira do Pombal,Município,Municipality,,,51655
527,33,BRA,Brazil,5,Bahia,527,Ribeirão do Largo,Município,Municipality,,,8388
528,33,BRA,Brazil,5,Bahia,528,Rio de Contas,Município,Municipality,,,12953
529,33,BRA,Brazil,5,Bahia,529,Rio do Antônio,Município,Municipality,,,14527
530,33,BRA,Brazil,5,Bahia,530,Rio do Pires,Município,Municipality,,,11575
531,33,BRA,Brazil,5,Bahia,531,Rio Real,Município,Municipality,,,33939
532,33,BRA,Brazil,5,Bahia,532,Rodelas,Município,Municipality,,,11359
533,33,BRA,Brazil,5,Bahia,533,Ruy Barbosa,Município,Municipality,,,28235
534,33,BRA,Brazil,5,Bahia,534,Sátiro Dias,Município,Municipality,,,16076
535,33,BRA,Brazil,5,Bahia,535,São Desidério,Município,Municipality,,,34383
536,33,BRA,Brazil,5,Bahia,536,São Domingos,Município,Municipality,,,8102
537,33,BRA,Brazil,5,Bahia,537,São Félix do Coribe,Município,Municipality,,,12765
538,33,BRA,Brazil,5,Bahia,538,São Félix,Município,Municipality,,,8882
539,33,BRA,Brazil,5,Bahia,539,São Felipe,Município,Municipality,,,20298
540,33,BRA,Brazil,5,Bahia,540,São Francisco do Conde,Município,Municipality,,,36279
541,33,BRA,Brazil,5,Bahia,541,São Gabriel,Município,Municipality,,,18800
542,33,BRA,Brazil,5,Bahia,542,São Gonçalo dos Campos,Município,Municipality,,,37074
543,33,BRA,Brazil,5,Bahia,543,São José da Vitória,Município,Municipality,,,3133
544,33,BRA,Brazil,5,Bahia,544,São José do Jacuípe,Município,Municipality,,,12307
545,33,BRA,Brazil,5,Bahia,545,São Miguel das Matas,Município,Municipality,,,9009
546,33,BRA,Brazil,5,Bahia,546,São Sebastião do Passé,Município,Municipality,,,41332
547,33,BRA,Brazil,5,Bahia,547,Saúde,Município,Municipality,,,10029
548,33,BRA,Brazil,5,Bahia,548,Salinas da Margarida,Município,Municipality,,,13769
549,33,BRA,Brazil,5,Bahia,549,Salvador,Município,Municipality,,,2274126
550,33,BRA,Brazil,5,Bahia,550,Santa Bárbara,Município,Municipality,,,22498
551,33,BRA,Brazil,5,Bahia,551,Santa Brígida,Município,Municipality,,,13878
552,33,BRA,Brazil,5,Bahia,552,Santa Cruz Cabrália,Município,Municipality,,,30696
553,33,BRA,Brazil,5,Bahia,553,Santa Cruz da Vitória,Município,Municipality,,,3782
554,33,BRA,Brazil,5,Bahia,554,Santa Inês,Município,Municipality,,,10155
555,33,BRA,Brazil,5,Bahia,555,Santa Luzia,Município,Municipality,,,14060
556,33,BRA,Brazil,5,Bahia,556,Santa Maria da Vitória,Município,Municipality,,,38593
557,33,BRA,Brazil,5,Bahia,557,Santa Rita de Cássia,Município,Municipality,,,28662
558,33,BRA,Brazil,5,Bahia,558,Santa Teresinha,Município,Municipality,,,11135
559,33,BRA,Brazil,5,Bahia,559,Santaluz,Município,Municipality,,,38346
560,33,BRA,Brazil,5,Bahia,560,Santanópolis,Município,Municipality,,,9843
561,33,BRA,Brazil,5,Bahia,561,Santana,Município,Municipality,,,25391
562,33,BRA,Brazil,5,Bahia,562,Santo Amaro,Município,Municipality,,,56800
563,33,BRA,Brazil,5,Bahia,563,Santo Antônio de Jesus,Município,Municipality,,,109936
564,33,BRA,Brazil,5,Bahia,564,Santo Estêvão,Município,Municipality,,,55818
565,33,BRA,Brazil,5,Bahia,565,Sapeaçu,Município,Municipality,,,17648
566,33,BRA,Brazil,5,Bahia,566,Sítio do Mato,Município,Municipality,,,13592
567,33,BRA,Brazil,5,Bahia,567,Sítio do Quinto,Município,Municipality,,,14915
568,33,BRA,Brazil,5,Bahia,568,Saubara,Município,Municipality,,,10828
569,33,BRA,Brazil,5,Bahia,569,Seabra,Município,Municipality,,,52473
570,33,BRA,Brazil,5,Bahia,570,Sebastião Laranjeiras,Município,Municipality,,,9074
571,33,BRA,Brazil,5,Bahia,571,Senhor do Bonfim,Município,Municipality,,,77743
572,33,BRA,Brazil,5,Bahia,572,Sento Sé,Município,Municipality,,,41308
573,33,BRA,Brazil,5,Bahia,573,Serra do Ramalho,Município,Municipality,,,39461
574,33,BRA,Brazil,5,Bahia,574,Serra dourada,Município,Municipality,,,16651
575,33,BRA,Brazil,5,Bahia,575,Serra Preta,Município,Municipality,,,17464
576,33,BRA,Brazil,5,Bahia,576,Serrinha,Município,Municipality,,,97268
577,33,BRA,Brazil,5,Bahia,577,Serrolândia,Município,Municipality,,,15294
578,33,BRA,Brazil,5,Bahia,578,Simões Filho,Município,Municipality,,,107317
579,33,BRA,Brazil,5,Bahia,579,Sobradinho,Município,Municipality,,,26751
580,33,BRA,Brazil,5,Bahia,580,Souto Soares,Município,Municipality,,,18393
581,33,BRA,Brazil,5,Bahia,581,Tabocas do Brejo Velho,Município,Municipality,,,13762
582,33,BRA,Brazil,5,Bahia,582,Tanhaçu,Município,Municipality,,,22388
583,33,BRA,Brazil,5,Bahia,583,Tanque Novo,Município,Municipality,,,18804
584,33,BRA,Brazil,5,Bahia,584,Tanquinho,Município,Municipality,,,6953
585,33,BRA,Brazil,5,Bahia,585,Taperoá,Município,Municipality,,,14701
586,33,BRA,Brazil,5,Bahia,586,Tapiramutá,Município,Municipality,,,14978
587,33,BRA,Brazil,5,Bahia,587,Teixeira de Freitas,Município,Municipality,,,151378
588,33,BRA,Brazil,5,Bahia,588,Teodoro Sampaio,Município,Municipality,,,7924
589,33,BRA,Brazil,5,Bahia,589,Teofilândia,Município,Municipality,,,21061
590,33,BRA,Brazil,5,Bahia,590,Teolândia,Município,Municipality,,,15666
591,33,BRA,Brazil,5,Bahia,591,Terra Nova,Município,Municipality,,,10026
592,33,BRA,Brazil,5,Bahia,592,Tremedal,Município,Municipality,,,15160
593,33,BRA,Brazil,5,Bahia,593,Tucano,Município,Municipality,,,56658
594,33,BRA,Brazil,5,Bahia,594,Uauá,Município,Municipality,,,24618
595,33,BRA,Brazil,5,Bahia,595,Ubaíra,Município,Municipality,,,20445
596,33,BRA,Brazil,5,Bahia,596,Ubaitaba,Município,Municipality,,,18726
597,33,BRA,Brazil,5,Bahia,597,Ubatã,Município,Municipality,,,15007
